Reaction ID	Reaction name	Lower bound	Reaction equation	GPR	Pathway
GPDDA2	Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)	0.0	1.0 h2o_c + 1.0 g3pe_c -> 1.0 glyc3p_c + 1.0 h_c + 1.0 etha_c	(SCO1090 or SCO3976)	Glycerophospholipid Metabolism
GPDDA2e	Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)	0.0	1.0 g3pe_e + 1.0 h2o_e -> 1.0 etha_e + 1.0 h_e + 1.0 glyc3p_e	(SCO1565 or SCO1968 or SCO7550)	Glycerophospholipid Metabolism
GPDDA3	Glycerophosphodiester phosphodiesterase (Glycerophosphoserine)	0.0	1.0 h2o_c + 1.0 g3ps_c -> 1.0 ser_DASH_L_c + 1.0 glyc3p_c + 1.0 h_c	(SCO1090 or SCO3976)	Glycerophospholipid Metabolism
GPDDA3e	Glycerophosphodiester phosphodiesterase (Glycerophosphoserine)	0.0	1.0 g3ps_e + 1.0 h2o_e -> 1.0 ser_DASH_L_e + 1.0 h_e + 1.0 glyc3p_e	(SCO1565 or SCO1968 or SCO7550)	Glycerophospholipid Metabolism
GPDDA4	Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)	0.0	1.0 g3pg_c + 1.0 h2o_c -> 1.0 glyc3p_c + 1.0 h_c + 1.0 glyc_c	(SCO1090 or SCO3976)	Glycerophospholipid Metabolism
GPDDA4e	Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)	0.0	1.0 h2o_e + 1.0 g3pg_e -> 1.0 glyc_e + 1.0 glyc3p_e + 1.0 h_e	(SCO1565 or SCO1968 or SCO7550)	Glycerophospholipid Metabolism
GPDDA5	Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol)	0.0	1.0 h2o_c + 1.0 g3pi_c -> 1.0 glyc3p_c + 1.0 inost_c + 1.0 h_c	(SCO1090 or SCO3976)	Glycerophospholipid Metabolism
GPDDA5e	Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol)	0.0	1.0 h2o_e + 1.0 g3pi_e -> 1.0 inost_e + 1.0 h_e + 1.0 glyc3p_e	(SCO1565 or SCO1968 or SCO7550)	Glycerophospholipid Metabolism
PAPA140	Phosphatidate phosphatase (n-C14:0)	0.0	1.0 h2o_c + 1.0 pa140_c -> 1.0 pi_c + 1.0 12dgr140_c	()	Glycerophospholipid Metabolism
PAPA150	Phosphatidate phosphatase (n-C15:0)	0.0	1.0 pa150_c + 1.0 h2o_c -> 1.0 pi_c + 1.0 12dgr150_c	()	Glycerophospholipid Metabolism
PAPA160	Phosphatidate phosphatase (n-C16:0)	0.0	1.0 pa160_c + 1.0 h2o_c -> 1.0 12dgr160_c + 1.0 pi_c	()	Glycerophospholipid Metabolism
PAPA161	Phosphatidate phosphatase (n-C16:1)	0.0	1.0 pa161_c + 1.0 h2o_c -> 1.0 12dgr161_c + 1.0 pi_c	()	Glycerophospholipid Metabolism
PAPAai150	Phosphatidate phosphatase (ante-iso-C15:0)	0.0	1.0 paai150_c + 1.0 h2o_c -> 1.0 pi_c + 1.0 12dgrai150_c	()	Glycerophospholipid Metabolism
PAPAai170	Phosphatidate phosphatase (ante-iso-C17:0)	0.0	1.0 h2o_c + 1.0 paai170_c -> 1.0 pi_c + 1.0 12dgrai170_c	()	Glycerophospholipid Metabolism
PAPAi140	Phosphatidate phosphatase (iso-C14:0)	0.0	1.0 pai140_c + 1.0 h2o_c -> 1.0 pi_c + 1.0 12dgri140_c	()	Glycerophospholipid Metabolism
PAPAi150	Phosphatidate phosphatase (iso-C15:0)	0.0	1.0 h2o_c + 1.0 pai150_c -> 1.0 12dgri150_c + 1.0 pi_c	()	Glycerophospholipid Metabolism
PAPAi160	Phosphatidate phosphatase (iso-C16:0)	0.0	1.0 h2o_c + 1.0 pai160_c -> 1.0 12dgri160_c + 1.0 pi_c	()	Glycerophospholipid Metabolism
PAPAi170	Phosphatidate phosphatase (iso-C17:0)	0.0	1.0 h2o_c + 1.0 pai170_c -> 1.0 pi_c + 1.0 12dgri170_c	()	Glycerophospholipid Metabolism
PGSA120	Phosphatidylglycerol synthase (n-C12:0)	0.0	1.0 cdpdddecg_c + 1.0 glyc3p_c -> 1.0 h_c + 1.0 pgp120_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSA140	Phosphatidylglycerol synthase (n-C14:0)	0.0	1.0 cdpdtdecg_c + 1.0 glyc3p_c -> 1.0 pgp140_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSA141	Phosphatidylglycerol synthase (n-C14:1)	0.0	1.0 glyc3p_c + 1.0 cdpdtdec7eg_c -> 1.0 pgp141_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSA150	Phosphatidylglycerol synthase (n-C15:0)	0.0	1.0 glyc3p_c + 1.0 cdpdptdecg_c -> 1.0 pgp150_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSA160	Phosphatidylglycerol synthase (n-C16:0)	0.0	1.0 glyc3p_c + 1.0 cdpdhdecg_c -> 1.0 pgp160_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSA161	Phosphatidylglycerol synthase (n-C16:1)	0.0	1.0 glyc3p_c + 1.0 cdpdhdec9eg_c -> 1.0 pgp161_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSA170	Phosphatidylglycerol synthase (n-C17:0)	0.0	1.0 glyc3p_c + 1.0 cdpdhepdecg_c -> 1.0 h_c + 1.0 pgp170_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSA180	Phosphatidylglycerol synthase (n-C18:0)	0.0	1.0 cdpdodecg_c + 1.0 glyc3p_c -> 1.0 pgp180_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSA181	Phosphatidylglycerol synthase (n-C18:1)	0.0	1.0 glyc3p_c + 1.0 cdpdodec11eg_c -> 1.0 h_c + 1.0 pgp181_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSAai150	Phosphatidylglycerol synthase (ante-iso-C15:0)	0.0	1.0 glyc3p_c + 1.0 cdpdaiC15g_c -> 1.0 cmp_c + 1.0 h_c + 1.0 pgpai150_c	(SCO5753)	Glycerophospholipid Metabolism
PGSAai170	Phosphatidylglycerol synthase (ante-iso-C17:0)	0.0	1.0 glyc3p_c + 1.0 cdpdaiC17g_c -> 1.0 pgpai170_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSAi140	Phosphatidylglycerol synthase (iso-C14:0)	0.0	1.0 cdpdiC14g_c + 1.0 glyc3p_c -> 1.0 pgpi140_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSAi150	Phosphatidylglycerol synthase (iso-C15:0)	0.0	1.0 glyc3p_c + 1.0 cdpdiC15g_c -> 1.0 pgpi150_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSAi160	Phosphatidylglycerol synthase (iso-C16:0)	0.0	1.0 cdpdiC16g_c + 1.0 glyc3p_c -> 1.0 pgpi160_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSAi170	Phosphatidylglycerol synthase (iso-C17:0)	0.0	1.0 glyc3p_c + 1.0 cdpdiC17g_c -> 1.0 pgpi170_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PGSAi180	Phosphatidylglycerol synthase (iso-C18:0)	0.0	1.0 glyc3p_c + 1.0 cdpdiC18g_c -> 1.0 pgpi180_c + 1.0 h_c + 1.0 cmp_c	(SCO5753)	Glycerophospholipid Metabolism
PINOS120	Phosphatidylinositol synthase (n-C12:0)	0.0	1.0 cdpdddecg_c + 1.0 inost_c -> 1.0 h_c + 1.0 pi120_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOS140	Phosphatidylinositol synthase (n-C14:0)	0.0	1.0 cdpdtdecg_c + 1.0 inost_c -> 1.0 pi140_c + 1.0 h_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOS141	Phosphatidylinositol synthase (n-C14:1)	0.0	1.0 inost_c + 1.0 cdpdtdec7eg_c -> 1.0 pi141_c + 1.0 h_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOS150	Phosphatidylinositol synthase (n-C15:0)	0.0	1.0 cdpdptdecg_c + 1.0 inost_c -> 1.0 pi150_c + 1.0 h_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOS160	Phosphatidylinositol synthase (n-C16:0)	0.0	1.0 inost_c + 1.0 cdpdhdecg_c -> 1.0 pi160_c + 1.0 h_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOS161	Phosphatidylinositol synthase (n-C16:1)	0.0	1.0 inost_c + 1.0 cdpdhdec9eg_c -> 1.0 pi161_c + 1.0 h_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOS170	Phosphatidylinositol synthase (n-C17:0)	0.0	1.0 inost_c + 1.0 cdpdhepdecg_c -> 1.0 h_c + 1.0 pi170_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOS180	Phosphatidylinositol synthase (n-C18:0)	0.0	1.0 cdpdodecg_c + 1.0 inost_c -> 1.0 cmp_c + 1.0 h_c + 1.0 pi180_c	(SCO1527)	Glycerophospholipid Metabolism
PINOS181	Phosphatidylinositol synthase (n-C18:1)	0.0	1.0 inost_c + 1.0 cdpdodec11eg_c -> 1.0 h_c + 1.0 pi181_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOSai150	Phosphatidylinositol synthase (ante-iso-C15:0)	0.0	1.0 inost_c + 1.0 cdpdaiC15g_c -> 1.0 piai150_c + 1.0 h_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOSai170	Phosphatidylinositol synthase (ante-iso-C17:0)	0.0	1.0 inost_c + 1.0 cdpdaiC17g_c -> 1.0 h_c + 1.0 piai170_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOSi140	Phosphatidylinositol synthase (iso-C14:0)	0.0	1.0 cdpdiC14g_c + 1.0 inost_c -> 1.0 pii140_c + 1.0 h_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOSi150	Phosphatidylinositol synthase (iso-C15:0)	0.0	1.0 cdpdiC15g_c + 1.0 inost_c -> 1.0 h_c + 1.0 pii150_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOSi160	Phosphatidylinositol synthase (iso-C16:0)	0.0	1.0 cdpdiC16g_c + 1.0 inost_c -> 1.0 cmp_c + 1.0 h_c + 1.0 pii160_c	(SCO1527)	Glycerophospholipid Metabolism
PINOSi170	Phosphatidylinositol synthase (iso-C17:0)	0.0	1.0 inost_c + 1.0 cdpdiC17g_c -> 1.0 pii170_c + 1.0 h_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PINOSi180	Phosphatidylinositol synthase (iso-C18:0)	0.0	1.0 inost_c + 1.0 cdpdiC18g_c -> 1.0 pii180_c + 1.0 h_c + 1.0 cmp_c	(SCO1527)	Glycerophospholipid Metabolism
PSD120	Phosphatidylserine decarboxylase (n-C12:0)	0.0	1.0 ps120_c + 1.0 h_c -> 1.0 pe120_c + 1.0 co2_c	(SCO6468)	Glycerophospholipid Metabolism
PSD140	Phosphatidylserine decarboxylase (n-C14:0)	0.0	1.0 h_c + 1.0 ps140_c -> 1.0 co2_c + 1.0 pe140_c	(SCO6468)	Glycerophospholipid Metabolism
PSD141	Phosphatidylserine decarboxylase (n-C14:1)	0.0	1.0 ps141_c + 1.0 h_c -> 1.0 co2_c + 1.0 pe141_c	(SCO6468)	Glycerophospholipid Metabolism
PSD150	Phosphatidylserine decarboxylase (n-C15:0)	0.0	1.0 ps150_c + 1.0 h_c -> 1.0 co2_c + 1.0 pe150_c	(SCO6468)	Glycerophospholipid Metabolism
PSD160	Phosphatidylserine decarboxylase (n-C16:0)	0.0	1.0 h_c + 1.0 ps160_c -> 1.0 co2_c + 1.0 pe160_c	(SCO6468)	Glycerophospholipid Metabolism
PSD161	Phosphatidylserine decarboxylase (n-C16:1)	0.0	1.0 h_c + 1.0 ps161_c -> 1.0 co2_c + 1.0 pe161_c	(SCO6468)	Glycerophospholipid Metabolism
PSD170	Phosphatidylserine decarboxylase (n-C17:0)	0.0	1.0 ps170_c + 1.0 h_c -> 1.0 pe170_c + 1.0 co2_c	(SCO6468)	Glycerophospholipid Metabolism
PSD180	Phosphatidylserine decarboxylase (n-C18:0)	0.0	1.0 ps180_c + 1.0 h_c -> 1.0 pe180_c + 1.0 co2_c	(SCO6468)	Glycerophospholipid Metabolism
PSD181	Phosphatidylserine decarboxylase (n-C18:1)	0.0	1.0 ps181_c + 1.0 h_c -> 1.0 pe181_c + 1.0 co2_c	(SCO6468)	Glycerophospholipid Metabolism
PSDai150	Phosphatidylserine decarboxylase (ante-iso-C15:0)	0.0	1.0 h_c + 1.0 psai150_c -> 1.0 co2_c + 1.0 peai150_c	(SCO6468)	Glycerophospholipid Metabolism
PSDai170	Phosphatidylserine decarboxylase (ante-iso-C17:0)	0.0	1.0 psai170_c + 1.0 h_c -> 1.0 peai170_c + 1.0 co2_c	(SCO6468)	Glycerophospholipid Metabolism
PSDi140	Phosphatidylserine decarboxylase (iso-C14:0)	0.0	1.0 psi140_c + 1.0 h_c -> 1.0 co2_c + 1.0 pei140_c	(SCO6468)	Glycerophospholipid Metabolism
PSDi150	Phosphatidylserine decarboxylase (iso-C15:0)	0.0	1.0 psi150_c + 1.0 h_c -> 1.0 pei150_c + 1.0 co2_c	(SCO6468)	Glycerophospholipid Metabolism
PSDi160	Phosphatidylserine decarboxylase (iso-C16:0)	0.0	1.0 h_c + 1.0 psi160_c -> 1.0 co2_c + 1.0 pei160_c	(SCO6468)	Glycerophospholipid Metabolism
PSDi170	Phosphatidylserine decarboxylase (iso-C17:0)	0.0	1.0 psi170_c + 1.0 h_c -> 1.0 pei170_c + 1.0 co2_c	(SCO6468)	Glycerophospholipid Metabolism
PSDi180	Phosphatidylserine decarboxylase (iso-C18:0)	0.0	1.0 h_c + 1.0 psi180_c -> 1.0 pei180_c + 1.0 co2_c	(SCO6468)	Glycerophospholipid Metabolism
PSSA120	Phosphatidylserine syntase (n-C12:0)	0.0	1.0 cdpdddecg_c + 1.0 ser_DASH_L_c -> 1.0 ps120_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSA140	Phosphatidylserine syntase (n-C14:0)	0.0	1.0 cdpdtdecg_c + 1.0 ser_DASH_L_c -> 1.0 ps140_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSA141	Phosphatidylserine syntase (n-C14:1)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdtdec7eg_c -> 1.0 ps141_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSA150	Phosphatidylserine syntase (n-C15:0)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdptdecg_c -> 1.0 ps150_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSA160	Phosphatidylserine syntase (n-C16:0)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdhdecg_c -> 1.0 ps160_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSA161	Phosphatidylserine syntase (n-C16:1)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdhdec9eg_c -> 1.0 h_c + 1.0 ps161_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSA170	Phosphatidylserine syntase (n-C17:0)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdhepdecg_c -> 1.0 ps170_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSA180	Phosphatidylserine syntase (n-C18:0)	0.0	1.0 cdpdodecg_c + 1.0 ser_DASH_L_c -> 1.0 ps180_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSA181	Phosphatidylserine syntase (n-C18:1)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdodec11eg_c -> 1.0 ps181_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSAai150	Phosphatidylserine syntase (ante-iso-C15:0)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdaiC15g_c -> 1.0 h_c + 1.0 psai150_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSAai170	Phosphatidylserine syntase (ante-iso-C17:0)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdaiC17g_c -> 1.0 psai170_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSAi140	Phosphatidylserine syntase (iso-C14:0)	0.0	1.0 cdpdiC14g_c + 1.0 ser_DASH_L_c -> 1.0 psi140_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSAi150	Phosphatidylserine syntase (iso-C15:0)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdiC15g_c -> 1.0 psi150_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSAi160	Phosphatidylserine syntase (iso-C16:0)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdiC16g_c -> 1.0 h_c + 1.0 psi160_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSAi170	Phosphatidylserine syntase (iso-C17:0)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdiC17g_c -> 1.0 psi170_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
PSSAi180	Phosphatidylserine syntase (iso-C18:0)	0.0	1.0 ser_DASH_L_c + 1.0 cdpdiC18g_c -> 1.0 psi180_c + 1.0 h_c + 1.0 cmp_c	(SCO6467)	Glycerophospholipid Metabolism
TAGS140	Triacylglycerol synthase (n-C14:0)	0.0	1.0 12dgr140_c + 1.0 myrsACP_c -> 1.0 ACP_c + 1.0 tag140_c	()	Glycerophospholipid Metabolism
TAGS150	Triacylglycerol synthase (n-C15:0)	0.0	1.0 ptdcaACP_c + 1.0 12dgr150_c -> 1.0 tag150_c + 1.0 ACP_c	()	Glycerophospholipid Metabolism
TAGS160	Triacylglycerol synthase (n-C16:0)	0.0	1.0 12dgr160_c + 1.0 palmACP_c -> 1.0 ACP_c + 1.0 tag160_c	()	Glycerophospholipid Metabolism
TAGS161	Triacylglycerol synthase (n-C16:1)	0.0	1.0 12dgr161_c + 1.0 hdeACP_c -> 1.0 ACP_c + 1.0 tag161_c	()	Glycerophospholipid Metabolism
TAGSai150	Triacylglycerol synthase (ante-iso-C15:0)	0.0	1.0 aiC15ACP_c + 1.0 12dgrai150_c -> 1.0 ACP_c + 1.0 tagai150_c	()	Glycerophospholipid Metabolism
TAGSai170	Triacylglycerol synthase (ante-iso-C17:0)	0.0	1.0 aiC17ACP_c + 1.0 12dgrai170_c -> 1.0 ACP_c + 1.0 tagai170_c	()	Glycerophospholipid Metabolism
TAGSi140	Triacylglycerol synthase (iso-C14:0)	0.0	1.0 iC14ACP_c + 1.0 12dgri140_c -> 1.0 ACP_c + 1.0 tagi140_c	()	Glycerophospholipid Metabolism
TAGSi150	Triacylglycerol synthase (iso-C15:0)	0.0	1.0 12dgri150_c + 1.0 iC15ACP_c -> 1.0 ACP_c + 1.0 tagi150_c	()	Glycerophospholipid Metabolism
TAGSi160	Triacylglycerol synthase (iso-C16:0)	0.0	1.0 iC16ACP_c + 1.0 12dgri160_c -> 1.0 ACP_c + 1.0 tagi160_c	()	Glycerophospholipid Metabolism
TAGSi170	Triacylglycerol synthase (iso-C17:0)	0.0	1.0 iC17ACP_c + 1.0 12dgri170_c -> 1.0 tagi170_c + 1.0 ACP_c	()	Glycerophospholipid Metabolism
GHMT2	glycine hydroxymethyltransferase	0.0	1.0 ser_DASH_L_c + 1.0 thf_c -> 1.0 h2o_c + 1.0 gly_c + 1.0 mlthf_c	(SCO5470 or SCO4837 or SCO5364 or SCO5470 or SCO4837 or SCO5364)	Glycine and Serine Metabolism
GLYAT	glycine C-acetyltransferase	-1000.0	1.0 gly_c + 1.0 accoa_c <=> 1.0 coa_c + 1.0 2aobut_c	(SCO6800 or SCO5892 or SCO5890 or SCO1243)	Glycine and Serine Metabolism
GLYCK2	glycerate kinase	0.0	1.0 glyc_DASH_R_c + 1.0 atp_c -> 1.0 h_c + 1.0 2pg_c + 1.0 adp_c	(SCO2145 or SCO6466)	Glycine and Serine Metabolism
PGCD	phosphoglycerate dehydrogenase	0.0	1.0 nad_c + 1.0 3pg_c -> 1.0 3php_c + 1.0 nadh_c + 1.0 h_c	(SCO2118 or SCO3478 or SCO5515)	Glycine and Serine Metabolism
PSERT	phosphoserine transaminase	0.0	1.0 3php_c + 1.0 glu_DASH_L_c -> 1.0 akg_c + 1.0 pser_DASH_L_c	(SCO4366)	Glycine and Serine Metabolism
PSP_L	phosphoserine phosphatase (L-serine)	0.0	1.0 h2o_c + 1.0 pser_DASH_L_c -> 1.0 ser_DASH_L_c + 1.0 pi_c	(SCO1808)	Glycine and Serine Metabolism
SERD_L	L-serine deaminase	0.0	1.0 ser_DASH_L_c -> 1.0 pyr_c + 1.0 nh4_c	(SCO7292 or SCO0821 or SCO4962 or SCO5469)	Glycine and Serine Metabolism
THRD	L-threonine dehydrogenase	0.0	1.0 thr_DASH_L_c + 1.0 nad_c -> 1.0 nadh_c + 1.0 h_c + 1.0 2aobut_c	(SCO1901 or SCO6799)	Glycine and Serine Metabolism
ENO	enolase	-1000.0	1.0 2pg_c <=> 1.0 pep_c + 1.0 h2o_c	(SCO7638 or SCO3096)	Glycolysis/Gluconeogenesis
FBA	fructose-bisphosphate aldolase	-1000.0	1.0 fdp_c <=> 1.0 dhap_c + 1.0 g3p_c	(SCO3649)	Glycolysis/Gluconeogenesis
FBA2	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase	-1000.0	1.0 f1p_c <=> 1.0 dhap_c + 1.0 glyald_c	(SCO3649)	Glycolysis/Gluconeogenesis
FBP	fructose-bisphosphatase	0.0	1.0 h2o_c + 1.0 fdp_c -> 1.0 pi_c + 1.0 f6p_c	(SCO5047)	Glycolysis/Gluconeogenesis
GAPD	glyceraldehyde-3-phosphate dehydrogenase	-1000.0	1.0 pi_c + 1.0 g3p_c + 1.0 nad_c <=> 1.0 nadh_c + 1.0 h_c + 1.0 13dpg_c	(SCO1947 or SCO7511 or SCO7040 or SCO1947 or SCO7511 or SCO7040)	Glycolysis/Gluconeogenesis
GLBRAN2	1,4-alpha-glucan branching enzyme (glycogen -> bglycogen)	0.0	1.0 glycogen_c -> 1.0 bglycogen_c	(SCO5440 or SCO7332)	Glycolysis/Gluconeogenesis
GLCP	glycogen phosphorylase	0.0	1.0 pi_c + 1.0 glycogen_c -> 1.0 g1p_c	(SCO5444)	Glycolysis/Gluconeogenesis
GLCP2	glycogen phosphorylase	0.0	1.0 bglycogen_c + 1.0 pi_c -> 1.0 g1p_c	(SCO5444)	Glycolysis/Gluconeogenesis
GLCS1	glycogen synthase (ADPGlc)	0.0	1.0 adpglc_c -> 1.0 h_c + 1.0 glycogen_c + 1.0 adp_c	(SCO0962)	Glycolysis/Gluconeogenesis
GLDBRAN2	glycogen debranching enzyme (bglycogen -> glycogen)	0.0	1.0 bglycogen_c -> 1.0 glycogen_c	(SCO5456 or SCO6082 or SCO7338 or SCO5456 or SCO6082 or SCO7338)	Glycolysis/Gluconeogenesis
GLGC	glucose-1-phosphate adenylyltransferase	0.0	1.0 h_c + 1.0 atp_c + 1.0 g1p_c -> 1.0 ppi_c + 1.0 adpglc_c	(SCO0961)	Glycolysis/Gluconeogenesis
GLGCc	glucose-1-phosphate cytidylyltransferase	0.0	1.0 ctp_c + 1.0 h_c + 1.0 g1p_c -> 1.0 ppi_c + 1.0 cdpglc_c	(SCO0393)	Glycolysis/Gluconeogenesis
HEX1	glucokinase (D-glucose:ATP)	0.0	1.0 glc_DASH_D_c + 1.0 atp_c -> 1.0 g6p_c + 1.0 h_c + 1.0 adp_c	(SCO6260 or SCO2126 or SCO1077)	Glycolysis/Gluconeogenesis
PDH	pyruvate dehydrogenase	0.0	1.0 pyr_c + 1.0 coa_c + 1.0 nad_c -> 1.0 co2_c + 1.0 nadh_c + 1.0 accoa_c	(SCO7124 or SCO2183 or SCO2371 or SCO7124 or SCO2183 or SCO2371 or (SCO0884 and SCO3443 and SCO3460 and SCO3815 and SCO3829) or SCO3443 or SCO3460 or SCO2180 or SCO4919)	Glycolysis/Gluconeogenesis
PFK	phosphofructokinase	0.0	1.0 atp_c + 1.0 f6p_c -> 1.0 fdp_c + 1.0 adp_c + 1.0 h_c	(SCO5426 or SCO2119 or SCO1214 or SCO5426 or SCO2119 or SCO1214)	Glycolysis/Gluconeogenesis
PGI	glucose-6-phosphate isomerase	-1000.0	1.0 g6p_c <=> 1.0 f6p_c	(SCO1942 or SCO6659)	Glycolysis/Gluconeogenesis
PGK	phosphoglycerate kinase	-1000.0	1.0 atp_c + 1.0 3pg_c <=> 1.0 adp_c + 1.0 13dpg_c	(SCO1946)	Glycolysis/Gluconeogenesis
PGM	phosphoglycerate mutase	-1000.0	1.0 2pg_c <=> 1.0 3pg_c	(SCO2576 or SCO6818)	Glycolysis/Gluconeogenesis
PPDK	Pyruvate,phosphate dikinase	0.0	1.0 pyr_c + 1.0 pi_c + 1.0 atp_c -> 1.0 pep_c + 1.0 ppi_c + 1.0 amp_c + 1.0 h_c	(SCO2494 or SCO0208)	Glycolysis/Gluconeogenesis
PYK	pyruvate kinase	0.0	1.0 pep_c + 1.0 h_c + 1.0 adp_c -> 1.0 pyr_c + 1.0 atp_c	(SCO2014 or SCO5423)	Glycolysis/Gluconeogenesis
TPI	triose-phosphate isomerase	-1000.0	1.0 dhap_c <=> 1.0 g3p_c	(SCO0578)	Glycolysis/Gluconeogenesis
GLXCL	glyoxalate carboligase	0.0	2.0 glx_c + 1.0 h_c -> 1.0 co2_c + 1.0 2h3oppan_c	(SCO6584 or SCO6201 or SCO6155 or SCO5512)	Glyoxylate Metabolism
GLYCK	glycerate kinase	0.0	1.0 glyc_DASH_R_c + 1.0 atp_c -> 1.0 h_c + 1.0 adp_c + 1.0 3pg_c	(SCO2145 or SCO6466)	Glyoxylate Metabolism
ATPPRT	ATP phosphoribosyltransferase	0.0	1.0 prpp_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 prbatp_c	(SCO1438)	Histidine Metabolism
HISD	histidase	0.0	1.0 his_DASH_L_c -> 1.0 urcan_c + 1.0 nh4_c	(SCO4932)	Histidine Metabolism
HISTD	histidinol dehydrogenase	0.0	1.0 histd_c + 1.0 h2o_c + 2.0 nad_c -> 2.0 nadh_c + 1.0 his_DASH_L_c + 3.0 h_c	(SCO2054)	Histidine Metabolism
HISTP	histidinol-phosphatase	0.0	1.0 hisp_c + 1.0 h2o_c -> 1.0 histd_c + 1.0 pi_c	(SCO5208)	Histidine Metabolism
HSTPT	histidinol-phosphate transaminase	0.0	1.0 glu_DASH_L_c + 1.0 imacp_c -> 1.0 akg_c + 1.0 hisp_c	(SCO1859 or SCO3944 or SCO2053)	Histidine Metabolism
